dims,loss1,loss2,loss3,loss4,loss5,loss6,loss7,loss8,loss9,loss10
17.0,0.06048346310853958,0.06096997484564781,0.06058623641729355,0.06030786782503128,0.06057305634021759,0.06038177013397217,0.060491181910037994,0.06090600788593292,0.060381047427654266,0.060433994978666306
18.0,0.060224078595638275,0.06065746769309044,0.060177188366651535,0.060135617852211,0.06023486331105232,0.06047433614730835,0.06018058955669403,0.059993892908096313,0.06062529608607292,0.06047697737812996
19.0,0.06014152988791466,0.06030453369021416,0.05997645854949951,0.059928011149168015,0.06001017987728119,0.05997205898165703,0.0600106306374073,0.060437653213739395,0.060013286769390106,0.05996216461062431
20.0,0.059768933802843094,0.059788431972265244,0.05969424173235893,0.0599498450756073,0.05981605499982834,0.059691134840250015,0.05988064035773277,0.06018296629190445,0.06001967936754227,0.06000959128141403
21.0,0.05986098572611809,0.059812285006046295,0.059605538845062256,0.05981802940368652,0.05968575179576874,0.05980414152145386,0.059422567486763,0.05968199670314789,0.060382913798093796,0.059494588524103165
22.0,0.059600114822387695,0.059285830706357956,0.059463679790496826,0.059284184128046036,0.05938107147812843,0.05949050188064575,0.05943012982606888,0.05936320871114731,0.059866808354854584,0.059454698115587234
23.0,0.05897141993045807,0.05922578275203705,0.0597173348069191,0.05918639525771141,0.05946158990263939,0.05942773073911667,0.05910180136561394,0.05934514105319977,0.059144314378499985,0.059509389102458954
24.0,0.0593707375228405,0.05899909883737564,0.05931689962744713,0.059094641357660294,0.05920080840587616,0.059224214404821396,0.059178274124860764,0.05909423157572746,0.05916527286171913,0.05910365283489227
25.0,0.0589209608733654,0.05878733843564987,0.0592559352517128,0.059106599539518356,0.059139542281627655,0.058921393007040024,0.05913693830370903,0.05894769728183746,0.05896153673529625,0.059063974767923355
26.0,0.05886567011475563,0.05879209563136101,0.058663442730903625,0.058747150003910065,0.05911732465028763,0.058856237679719925,0.058662049472332,0.05896412581205368,0.058800701051950455,0.05905260890722275
27.0,0.05871175229549408,0.058858949691057205,0.059138406068086624,0.05897560343146324,0.05878886952996254,0.058485712856054306,0.05871167406439781,0.058950260281562805,0.05865178629755974,0.05877935141324997
28.0,0.05859445035457611,0.05857845023274422,0.05875839665532112,0.05851873755455017,0.05856761336326599,0.05870244279503822,0.05846668407320976,0.0588713213801384,0.05862196907401085,0.0585312619805336
29.0,0.058382656425237656,0.058647848665714264,0.058549657464027405,0.05860530212521553,0.05853775516152382,0.05871804058551788,0.058730825781822205,0.058362092822790146,0.058553293347358704,0.05844082683324814
30.0,0.05857124924659729,0.05854262784123421,0.0586329847574234,0.05875113978981972,0.058689624071121216,0.058644045144319534,0.05852048844099045,0.05843997746706009,0.05847525969147682,0.05840299651026726
31.0,0.05819190666079521,0.05831890553236008,0.05847328528761864,0.05832909420132637,0.05857350677251816,0.05848351866006851,0.05831534415483475,0.058352530002593994,0.05849047750234604,0.05839243158698082
32.0,0.058327190577983856,0.058416206389665604,0.05848752334713936,0.05818445608019829,0.05827328562736511,0.05831582099199295,0.05845467373728752,0.058406706899404526,0.058293893933296204,0.05840276554226875
33.0,0.05832784250378609,0.05807054042816162,0.05827616900205612,0.058250702917575836,0.05830336734652519,0.058193836361169815,0.05824294686317444,0.05824856460094452,0.058168619871139526,0.058259520679712296
34.0,0.05820848047733307,0.058150485157966614,0.05816638097167015,0.05816695839166641,0.058272067457437515,0.058136630803346634,0.058055005967617035,0.05817662551999092,0.05807355046272278,0.05808982998132706
35.0,0.05822955071926117,0.05826004594564438,0.05806503817439079,0.058214880526065826,0.05821850523352623,0.05832330137491226,0.05816994234919548,0.058217015117406845,0.058033887296915054,0.05791761353611946
36.0,0.058164238929748535,0.058124493807554245,0.05796987563371658,0.058027639985084534,0.058123666793107986,0.05822443589568138,0.05784102529287338,0.0581134632229805,0.05805400013923645,0.05807553976774216
37.0,0.057977717369794846,0.05794978514313698,0.058093130588531494,0.05794266238808632,0.05785172060132027,0.057859208434820175,0.05802739039063454,0.05787866190075874,0.057973407208919525,0.05809586122632027
38.0,0.05797237902879715,0.05792795866727829,0.058006688952445984,0.05775885283946991,0.057884812355041504,0.057959917932748795,0.05801010876893997,0.05807441100478172,0.057905517518520355,0.0578002966940403
39.0,0.05791637301445007,0.057924434542655945,0.05784228444099426,0.05797608569264412,0.057779692113399506,0.057850539684295654,0.05798151716589928,0.05784812942147255,0.0578925721347332,0.05792611464858055
40.0,0.05774075537919998,0.05787565931677818,0.058016497641801834,0.05776624381542206,0.057757988572120667,0.057862140238285065,0.05778879672288895,0.05778183043003082,0.05781770497560501,0.05770059674978256
41.0,0.057828474789857864,0.05762941390275955,0.0579550676047802,0.057898834347724915,0.05775010213255882,0.05775908753275871,0.05786074325442314,0.057934582233428955,0.057892851531505585,0.05791445076465607
